"title"||"url"||"description"||"lng"||"lat"||"city"||"street"||"zip"||"date_start"||"date_end"||"time_start"||"time_end"||"price"||"organizer"
"Informationsabend für werdende Eltern"||"http://www.kwm-klinikum.de/veranstaltungen/4856/informationsabend-für-werdende-eltern/"||"   Lernen Sie uns kennen – kommen Sie zu unserem Infoabend am 27.02.2018  Informationsabend für werdende Eltern  Hier können Sie unser Team und Räumlichkeiten kennen lernen und erfahren alles Wissenswerte über die Geburt und die weitere Versorgung in unserem Haus.   "||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2018-02-27||NA||0.791666666666667||NA||NA||"Missionsaerztliche Klinik"
"Stillcafé"||"http://www.kwm-klinikum.de/veranstaltungen/4857/stillcafé/"||" An jedem 1. und 3. Mittwoch im Monat von 10:00 bis 12:00 Uhr findet in der Bibliothek (5. Obergeschoss) unser Stillcafé statt.  Im Stillcafé können Sie sich während Ihres Klinikaufenthaltes und nach der Entlassung mit anderen Müttern austauschen. Hier bekommen Sie fachkompetente Beratung durch Still- und Laktationsberaterinnen (IBCLC) und Kinderkrankenschwestern.   Aktuelle Informationen zum Thema Stillen, Beikost, Schlaf Ihres Kindes, Schreien, Regulationsstörungen, Schmetterlingsmassage   Verleih von Informationsmaterial  Wir freuen uns auf Sie!Ansprechpartner:Rita SchmerLeiterin StillcaféTel.: 0931/791-3109stillen.panther@missioklinik.de  Elisabeth KellerhausStillbeauftragtestillbeauftragte@missioklinik.de "||"9.9533053"||"49.7927817"||"Würzburg"||"Salvatorstraße 20"||"97074"||2018-02-21||2018-02-21||0.416666666666667||0.5||NA||"Missionsaerztliche Klinik"
"Moderne Knie- und Hüftendoprothetik: Schmerzbefreites Bewegen"||"http://www.kwm-klinikum.de/veranstaltungen/4796/schmerzbefreites-bewegen/"||" Schmerzbefreites Bewegen durch künstliche Knie- und Hüftgelenke Dr. Silke Meinhardt, Oberärztin der Fachabteilung Unfall- und Wiederherstellungschirurgie im Juliusspital, stellt die dortigen Möglichkeiten der Hüft- und Knieendoprothetik vor. Im Fokus steht dabei die minimalinvasive Hüft-Endoprothetik. Bei diesem Verfahren wird der Hautschnitt so angesetzt, dass die Muskulatur nicht durchtrennt werden muss. Diese Technik gilt als gewebeschonend und reduziert das Risiko von Komplikationen während und nach der OP. Außerdem kann so die Genesungszeit nach der OP verkürzt werden.Zusätzlich gibt es seit dem letzten Jahr im Juliusspital neue Modelle der Knieendoprothetik, die Prof. Dr. Alexander Beck, Chefarzt und Leiter des EndoProthetikZentrums im Juliusspital, vorstellt. Diese erlauben optimierte Knieprothesenoperationen mit individuell für den Patienten angefertigten Instrumenten für eine optimale Funktionalität, Beweglichkeit und eine gewebeschonende Operation. "||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2018-02-20||2018-02-20||0.708333333333333||0.770833333333333||NA||"Missionsaerztliche Klinik"
"Informationsabend für werdende Eltern"||"http://www.kwm-klinikum.de/veranstaltungen/0/informationsabend-für-werdende-eltern/"||"   Lernen Sie uns kennen – kommen Sie zu unserem Infoabend am 13.02.2018  Informationsabend für werdende Eltern  Hier können Sie unser Team und Räumlichkeiten kennen lernen und erfahren alles Wissenswerte über die Geburt und die weitere Versorgung in unserem Haus.   "||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2018-02-13||NA||0.791666666666667||NA||NA||"Missionsaerztliche Klinik"
"Stillcafé"||"http://www.kwm-klinikum.de/veranstaltungen/0/stillcafé/"||" An jedem 1. und 3. Mittwoch im Monat von 10:00 bis 12:00 Uhr findet in der Bibliothek (5. Obergeschoss) unser Stillcafé statt.  Im Stillcafé können Sie sich während Ihres Klinikaufenthaltes und nach der Entlassung mit anderen Müttern austauschen. Hier bekommen Sie fachkompetente Beratung durch Still- und Laktationsberaterinnen (IBCLC) und Kinderkrankenschwestern.   Aktuelle Informationen zum Thema Stillen, Beikost, Schlaf Ihres Kindes, Schreien, Regulationsstörungen, Schmetterlingsmassage   Verleih von Informationsmaterial  Wir freuen uns auf Sie!Ansprechpartner:Rita SchmerLeiterin StillcaféTel.: 0931/791-3109stillen.panther@missioklinik.de  Elisabeth KellerhausStillbeauftragtestillbeauftragte@missioklinik.de "||"9.9533053"||"49.7927817"||"Würzburg"||"Salvatorstraße 20"||"97074"||2018-02-07||2018-02-07||0.416666666666667||0.5||NA||"Missionsaerztliche Klinik"
"31. Jahrestagung der Spiroergometrie Arbeitsgruppe"||"http://www.kwm-klinikum.de/veranstaltungen/4851/31.-jahrestagung-der-spiroergometrie-arbeitsgruppe/"||" Liebe Kolleginnen und Kollegen,sehr geehrte Damen und Herren, ich freue mich, Sie zur Jahrestagung der AG Spiroergometrie im Jahr 2018 in Würzburg willkommen zu heißen! In diesem Jahr steht die Jahrestagung unter dem Titel „Gefäße und mehr!“ Die Spiroergometrie hat Potential zur Erkennung, Differenzierung und auch Prognoseabschätzung. Fu?r die pulmonalen Vaskulopathien PAH und CTEPH, aber auch für viele andere Erkrankungen, zum Beispiel auch interstitielle Lungenerkrankungen wird heute eine Frühdiagnostik angestrebt, um dem Therapiekonzept einer Progressionshemmung ausreichend früh gerecht zu werden. Bei Patienten, die zunächst Symptome unter Belastung, aber nicht zwangsläufig auch in Ruhe zeigen, bietet die Spiroergometrie als Belastungsuntersuchung erhebliche Vorteile. Zudem können nur mit dieser Methode frühe funktionelle Einschränkungen im Gasaustausch bei Patienten mit chronisch thromboembolischer Erkrankung aber noch normaler Ruhehämodynamik abgebildet werden. Eine Vorverlagerung der Diagnosestellung birgt andererseits auch Gefahren einer Überdiagnostik, derer sich Ärztinnen und Ärzte aus sozialmedizinischer Sicht und unter dem Aspekt der Lebensgestaltung von Patienten bewusst sein sollten. Auch hier kommt der Spiroergometrie als einer nichtinvasiven Untersuchung eine große Bedeutung in der Objektivierung von Beschwerden zu. Durch eine Erhärtung eines Verdachts kann die Vortestwahrscheinlichkeit für invasive und Strahlen-assoziierte Untersuchungen verbessert werden.Eine andere Herausforderung stellt die Diagnose verschiedener Erkrankungen, die man vor Jahren nur bei jüngeren Patienten vermutet hat, im höheren Lebensalter dar. Hier kommt der Differenzierung der funktionellen Bedeutung von verschiedenen nebeneinander vorliegenden Erkrankungen größte Bedeutung zu. Die Spiroergometrie kann im Einzelfall helfen zwischen ursächlicher Störung und kausal nicht verknüpfter Begleiterkrankung zu unterscheiden. Wir sollen die Tagung nutzen, um einerseits Einsteigern auch mit einem Präseminar den Einstieg in diese faszinierende Methode zu ermöglichen und schließlich im Hauptprogramm die neuesten Erkenntnisse, Fortschritte und auch noch offenen Fragen sowie künftig notwendig erscheinende Forschungsprojekte zu beleuchten. Ich freue mich mit Ihnen auf spannende Vorträge, aktive Diskussionen und eine lebhafte Tagung! Ihr Matthias Held "||"9.9250528"||"49.7988308"||"Würzburg"||"Pleichertorstraße 5"||"97070"||2018-02-02||2018-02-02||0.458333333333333||0.791666666666667||NA||"Missionsaerztliche Klinik"
"Vortrag zum Thema: Herzinfarkt – Symptome erkennen und sofort handeln"||"http://www.kwm-klinikum.de/veranstaltungen/4793/vortrag-zum-thema-herzinfarkt-symptome-erkennen-und-sofort-handeln/"||" Vortragsreihe „Juliusspitälische Abende“ am 23.01. um 17:00 Uhr  Am Dienstag, 23. Januar startet die diesjährige Veranstaltungsreihe der „Juliusspitälischen Abende“ mit einem Vortrag zum Thema „Herzinfarkt“. Die Veranstaltung beginnt um 17 Uhr im Juliusspital.  Bei einem Herzinfarkt sterben Herzmuskelzellen ab. Schuld ist in der Regel der akute Verschluss eines Herzkranzgefäßes, diese Gefäße versorgen den Herzmuskel mit Blut. Ohne den Blutzufluss sterben die Herzmuskelzellen nach einigen Stunden ab. Die Folge: Herz funktioniert nicht mehr, es besteht Lebensgefahr.  Beim betroffenen Patienten macht sich ein Herzinfarkt typischerweise durch ein Engegefühl in der Brust mit möglicher Ausstrahlung in Arme, Hals, Rücken oder Oberbauch bemerkbar. Beim Herzinfarkt zählt jede Minute - der Rettungsdienst sollte rasch alarmiert werden. Wie Patienten im Juliusspital mit dieser gefährlichen Erkrankung behandelt werden, wird Dr. Kilian Distler, Oberarzt Medizinische Klinik – Schwerpunkt Kardiologie und Internistische Intensivmedizin, erläutern. Der Vortrag richtet sich an alle Interessierten und findet im Besprechungsraum „Siebold“ im Krankenhaus Juliusspital statt. Eingang: Von der Juliuspromenade (Holztor) in das dritte Obergeschoss, ein Aufzug ist vorhanden. Anmeldungen unter Tel: 0931/393-0. Die Teilnahme ist kostenfrei. "||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2018-01-23||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Neue Therapiekonzepte bei Prostata-, Nieren- und Blasenerkrankungen"||"http://www.kwm-klinikum.de/veranstaltungen/0/neue-therapiekonzepte-bei-prostata-,-nieren-und-blasenerkrankungen-termin-2/"||NA||"10.1648514"||"49.7367703"||"Kitzingen"||"Landwehrstraße 1"||"97318"||2017-11-30||2017-11-30||0.770833333333333||0.833333333333333||NA||"Missionsaerztliche Klinik"
"8. Beatmungskurs"||"http://www.kwm-klinikum.de/veranstaltungen/0/beatmungskurs-november/"||NA||"9.95295"||"49.79464"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-11-25||2017-11-25||0.375||0.666666666666667||NA||"Missionsaerztliche Klinik"
"Vortrag zum Thema: Leben mit Rheuma"||"http://www.kwm-klinikum.de/veranstaltungen/0/vortrag-zum-thema-leben-mit-rheuma/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-11-21||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Welt-Pankreaskrebstag: Erkrankungen der Bauchspeicheldrüse"||"http://www.kwm-klinikum.de/veranstaltungen/0/erkrankungen-der-bauchspeicheldruese-informationsveranstaltung-fuer-patienten-und-angehoerige/"||NA||"9.9300137"||"49.79703"||"Würzburg"||"Juliuspromenade 17"||"97070"||2017-11-18||2017-11-18||0.416666666666667||0.541666666666667||NA||"Missionsaerztliche Klinik"
"Neue Therapiekonzepte bei Prostata-, Nieren- und Blasenerkrankungen"||"http://www.kwm-klinikum.de/veranstaltungen/0/neue-therapiekonzepte-bei-prostata-nieren-und-blasenerkrankungen/"||NA||"9.7791075"||"49.9620221"||"Karlstadt"||"Bodelschwinghstraße 54"||"97753"||2017-11-14||2017-11-14||0.770833333333333||0.833333333333333||NA||"Missionsaerztliche Klinik"
"Wieder ins Leben eintauchen – COPD-Tag in der Missioklinik"||"http://www.kwm-klinikum.de/veranstaltungen/0/copd-tag-am-in-der-missioklinik/"||NA||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-11-08||2017-11-08||0.625||0.666666666666667||NA||"Missionsaerztliche Klinik"
"Bauchwandbrüche – Mit Netz oder doppeltem Boden?"||"http://www.kwm-klinikum.de/veranstaltungen/0/bauchwandbrueche-mit-netz-oder-doppeltem-boden/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-10-24||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Lieder, Rhythmen und Tänze aus Kenia"||"http://www.kwm-klinikum.de/veranstaltungen/0/lieder-rhythmen-und-taenze-aus-kenia/"||NA||"9.9416392"||"49.7948649"||"Würzburg"||"Rennweger Ring 1"||"97070"||2017-10-24||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Einladung zur Vernissage: „Denken, Fühlen, Malen“"||"http://www.kwm-klinikum.de/veranstaltungen/0/veranstaltung-einladung-zur-vernissage-denken-fuehlen-malen/"||NA||"9.95295"||"49.79464"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-10-08||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"38. Tropenmedizinisches Kolloquium"||"http://www.kwm-klinikum.de/veranstaltungen/0/38.-tropenmedizinisches-kolloquium/"||NA||"9.95295"||"49.79464"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-10-07||2017-10-07||0.375||0.5625||NA||"Missionsaerztliche Klinik"
"Fortbildungskongress - Interaktion: Herz – Lunge – Gefäße"||"http://www.kwm-klinikum.de/veranstaltungen/0/fortbildungskongress-interaktion-herz-lunge-gefaeße/"||NA||"7.60793"||"47.5540078"||"Basel"||"Weidengasse 53"||"4052"||2017-09-29||2017-09-29||0.458333333333333||0.833333333333333||NA||"Missionsaerztliche Klinik"
"Vortrag: Therapie bei chronisch-entzündlichen Darmerkrankungen"||"http://www.kwm-klinikum.de/veranstaltungen/0/vortrag-therapie-bei-chronisch-entzuendlichen-darmerkrankungen/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-09-26||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Patiententag zur Lungenfibrose"||"http://www.kwm-klinikum.de/veranstaltungen/0/patiententag-zur-lungenfibrose/"||NA||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-09-20||2017-09-20||0.708333333333333||0.833333333333333||NA||"Missionsaerztliche Klinik"
"Infoveranstaltung Lungenhochdruck: Hoffnung und Aufbruch"||"http://www.kwm-klinikum.de/veranstaltungen/0/infoveranstaltung-lungenhochdruck-hoffnung-und-aufbruch/"||NA||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-09-16||2017-09-16||0.541666666666667||0.729166666666667||NA||"Missionsaerztliche Klinik"
"Fortbildungsveranstaltung - Herausforderung Demenz"||"http://www.kwm-klinikum.de/veranstaltungen/0/fortbildungsveranstaltung-herausforderung-demenz/"||NA||"9.95295"||"49.79464"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-07-19||2017-07-19||0.6875||0.777777777777778||NA||"Missionsaerztliche Klinik"
"Vortrag: „Impfen, nein danke?“  Zu den Hintergründen der Impfverweigerung"||"http://www.kwm-klinikum.de/veranstaltungen/0/vortrag-impfen-nein-danke-zu-den-hintergruenden-der-impfverweigerung/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-07-18||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Kostenlose Infoveranstaltung \"Wieder Schritt halten\""||"http://www.kwm-klinikum.de/veranstaltungen/0/schmerzbefreites-bewegen-durch-kuenstliche-knie-und-hueftgelenke/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-07-11||2017-07-11||0.6875||0.75||NA||"Missionsaerztliche Klinik"
"Therapieoptionen bei Problempatienten - Kardiologie & Internistische Intensivmedizin"||"http://www.kwm-klinikum.de/veranstaltungen/0/therapieoptionen-bei-problempatienten-kardiologie-internistische-intensivmedizin/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-07-05||2017-07-05||0.75||0.833333333333333||NA||"Missionsaerztliche Klinik"
"Schmerzbefreites Bewegen durch künstliche Knie- und Hüftgelenke"||"http://www.kwm-klinikum.de/veranstaltungen/0/wieder-schritt-halten-schmerzbefreites-bewegen-durch-kuenstliche-knie-und-hueftgelenke/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-05-23||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Missio Brustzentrum - 11. Fortbildungs-Veranstaltung für Ärzte"||"http://www.kwm-klinikum.de/veranstaltungen/0/missio-brustzentrum-11-fortbildungs-veranstaltung-fuer-aerzte/"||NA||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-05-10||2017-05-10||0.708333333333333||0.819444444444444||NA||"Missionsaerztliche Klinik"
"Richtig schlafen im Alter"||"http://www.kwm-klinikum.de/veranstaltungen/0/richtig-schlafen-im-alter/"||NA||"9.9456119"||"49.6322568"||"Giebelstadt"||"Dorfstraße 3"||"97232"||2017-05-09||2017-05-09||0.708333333333333||0.770833333333333||NA||"Missionsaerztliche Klinik"
"Aktion „Saubere Hände“ in der Missio"||"http://www.kwm-klinikum.de/veranstaltungen/0/aktion-saubere-haende-in-der-missio/"||NA||"9.9532182"||"49.7944945"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-05-04||2017-05-04||0.416666666666667||0.666666666666667||NA||"Missionsaerztliche Klinik"
"Vortrag: Gib dem Darmkrebs keine Chance!"||"http://www.kwm-klinikum.de/veranstaltungen/0/vortrag-gib-dem-darmkrebs-keine-chance/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-04-25||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"37. Tropenmedizinisches Kolloquium"||"http://www.kwm-klinikum.de/veranstaltungen/0/37-tropenmedizinisches-kolloquium/"||NA||"9.95295"||"49.79464"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-04-01||2017-04-01||0.375||0.541666666666667||NA||"Missionsaerztliche Klinik"
"Veranstaltungen aus Anlass der Zerstörung Würzburgs am 16. März 1945"||"http://www.kwm-klinikum.de/veranstaltungen/0/veranstaltung-aus-anlass-der-zerstoerung-wuerzburgs-1945/"||NA||"9.9469374"||"49.7966264"||"Würzburg"||"Martin-Luther-Straße 20"||"97072"||2017-03-16||2017-03-16||0.430555555555556||0.541666666666667||NA||"Missionsaerztliche Klinik"
"Plakatausstellung zum Tag der Rückengesundheit"||"http://www.kwm-klinikum.de/veranstaltungen/0/tag-der-rueckengesundheit-in-juliusspital-und-missioklinik/"||NA||"9.95295"||"49.79464"||"Würzburg"||"Salvatorstraße 7"||"97074"||2017-03-15||2017-03-15||0.25||0.916666666666667||NA||"Missionsaerztliche Klinik"
"Vortrag: Keine bösen Überraschungen - Vorsorgekoloskopie im Darmkrebsmonat"||"http://www.kwm-klinikum.de/veranstaltungen/0/vortrag-keine-boesen-ueberraschungen-vorsorgekoloskopie-im-darmkrebsmonat/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-03-14||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
"Fallkonferenz pulmonale Hypertonie"||"http://www.kwm-klinikum.de/veranstaltungen/0/fallkonferenz-pulmonale-hypertonie/"||NA||"9.9304778"||"49.7905944"||"Würzburg"||"Neubaustraße 7"||"97070"||2017-02-15||2017-02-15||0.708333333333333||0.833333333333333||NA||"Missionsaerztliche Klinik"
"Vortrag: Wie Placebo- und Nocebo-Effekte den Heilungsprozess beeinflussen"||"http://www.kwm-klinikum.de/veranstaltungen/0/vortrag-wie-placebo-und-nocebo-effekte-den-heilungsprozess-beeinflussen/"||NA||"9.931316"||"49.797828"||"Würzburg"||"Juliuspromenade 19"||"97070"||2017-02-14||NA||0.708333333333333||NA||NA||"Missionsaerztliche Klinik"
